   -0.135966265299173661E+01    0.823591878029198643E+00   -0.652354930351032092E+00    0.245830549905782014E+00   -0.351648945467544038E+01   -0.103827367368126033E+01   -0.893450391603209937E+00   -0.175616909563700552E+01   -0.241862384560818100E+00    0.290584470507724291E+01   -0.144863619848728220E+02   -0.622253340061717637E+02   -0.477389720212989417E+02
    0.123215167864837705E+01    0.531333841180542610E+00   -0.253076993416504692E+00   -0.720186396569730825E-01   -0.424812601083075414E+01   -0.152751312405712270E+01    0.893857160247080729E-01   -0.173726358806220538E+01   -0.894376610025346963E+00    0.143345969143979368E+01   -0.130131804080243452E+02   -0.607491236774072618E+02   -0.477359432693829149E+02
   -0.101005132753099325E+01    0.271426424691285195E+00   -0.599487109581922084E-01   -0.905123394634732570E-02   -0.142534125021283131E+01   -0.890975642630564835E-01    0.303481963852618775E+00   -0.117100581150566518E+01   -0.109335565886908626E+01    0.733075114704888842E+00   -0.117839051158697252E+02   -0.595096732985298758E+02   -0.477257681826601541E+02
    0.142198489242706572E+01   -0.147681023826770286E+00    0.610819209203805613E-01   -0.266142533029762873E-01   -0.557080546593711556E+01    0.351753264327498982E+00   -0.603553091631283678E+00    0.525061037245677875E+00   -0.303357914440880450E+01   -0.539595958144900356E+00   -0.159323541178444401E+02   -0.636566438160511581E+02   -0.477242896982067180E+02
    0.142198489242706572E+01   -0.147681023826770286E+00    0.610819209203805613E-01   -0.266142533029762873E-01   -0.557080546593711556E+01    0.351753264327498982E+00   -0.603553091631283678E+00    0.525061037245677875E+00   -0.303357914440880450E+01   -0.539595958144900356E+00   -0.159323541178444401E+02   -0.636566438160511581E+02   -0.477242896982067180E+02
   -0.146310650627447569E+01    0.287548052589430281E+00    0.476360786886505405E+00   -0.423886335867754482E+00   -0.202992523452544482E+01   -0.789771239207084363E+00   -0.610562325076671186E+00   -0.217387414148447533E+01   -0.528759426800888832E+00    0.399335513130836484E+00   -0.131936661530597199E+02   -0.608994670465063876E+02   -0.477058008934466713E+02
   -0.146310650627447569E+01    0.287548052589430281E+00    0.476360786886505405E+00   -0.423886335867754482E+00   -0.202992523452544482E+01   -0.789771239207084363E+00   -0.610562325076671186E+00   -0.217387414148447533E+01   -0.528759426800888832E+00    0.399335513130836484E+00   -0.131936661530597199E+02   -0.608994670465063876E+02   -0.477058008934466713E+02
    0.130302035808563232E+01   -0.112205386161804199E+00   -0.176140666007995605E+00    0.233412444591522217E+00   -0.192205381393432617E+01    0.569385335412562199E+00   -0.113015383793594992E+01   -0.219367267355551121E+01    0.834466775506825797E-01    0.585968189089953961E+00   -0.139969109457820799E+02   -0.616926503485885718E+02   -0.476957394028064954E+02
    0.139124641706269525E+01    0.290356033855583284E-01   -0.122646710358018218E+00   -0.225646368915987772E+00   -0.135911845430101774E+01   -0.204769264401534201E+01   -0.643241994056324984E+00   -0.458208444866840869E+00   -0.101447132630141823E+01    0.148837238568944508E+01   -0.139868681661376861E+02   -0.616797268491992412E+02   -0.476928586830615515E+02
    0.139124641706269525E+01    0.290356033855583284E-01   -0.122646710358018218E+00   -0.225646368915987772E+00   -0.135911845430101774E+01   -0.204769264401534201E+01   -0.643241994056324984E+00   -0.458208444866840869E+00   -0.101447132630141823E+01    0.148837238568944508E+01   -0.139868681661376861E+02   -0.616797268491992412E+02   -0.476928586830615515E+02
    0.547126471996307373E+00   -0.146181464195251465E+00    0.580456852912902832E-01   -0.779467821121215820E-02   -0.251443076133728027E+01    0.349727324820605645E+00   -0.938107512077976935E+00   -0.738618513092887730E+00    0.269416661589048090E+00    0.129284719337988485E+01   -0.132759987331280751E+02   -0.609453583280228202E+02   -0.476693595948947433E+02
    0.547126471996307373E+00   -0.146181464195251465E+00    0.580456852912902832E-01   -0.779467821121215820E-02   -0.251443076133728027E+01    0.349727324820605645E+00   -0.938107512077976935E+00   -0.738618513092887730E+00    0.269416661589048090E+00    0.129284719337988485E+01   -0.132759987331280751E+02   -0.609453583280228202E+02   -0.476693595948947433E+02
    0.125569260642639202E+01    0.610990390774723835E-03   -0.704455098425327275E-01    0.148323594678405168E+00   -0.422265284465733615E+01    0.732595288772017739E+00    0.159996868538769377E+01   -0.210113593134678922E+01   -0.111854130747929048E+01    0.615031088126443359E+00   -0.140686393631274562E+02   -0.617180624105264570E+02   -0.476494230473990044E+02
   -0.113160868078976873E+01    0.555340271577994926E+00   -0.636213862873223568E+00    0.513563678932763779E+00   -0.152168047692190278E+01    0.740827988234968871E+00   -0.276921185162564087E+00   -0.118731381488828425E+01   -0.195125651710554848E+01   -0.553287643168687060E+00   -0.135635448276617705E+02   -0.611008196894230409E+02   -0.475372748617612686E+02
   -0.113160868078976873E+01    0.555340271577994926E+00   -0.636213862873223568E+00    0.513563678932763779E+00   -0.152168047692190278E+01    0.740827988234968871E+00   -0.276921185162564087E+00   -0.118731381488828425E+01   -0.195125651710554848E+01   -0.553287643168687060E+00   -0.135635448276617705E+02   -0.611008196894230409E+02   -0.475372748617612686E+02
   -0.127643501191858322E+01   -0.392510454098477624E+00    0.159268144023207991E-01    0.650681513363072561E+00    0.309685174622886805E+00   -0.401707597433187402E+00   -0.981075523671961491E+00   -0.276257600229769196E+01   -0.286694430077318430E+01    0.182635150201463170E+01   -0.144808633977454182E+02   -0.619677711745601130E+02   -0.474869077768146965E+02
   -0.127643501191858322E+01   -0.392510454098477624E+00    0.159268144023207991E-01    0.650681513363072561E+00    0.309685174622886805E+00   -0.401707597433187402E+00   -0.981075523671961491E+00   -0.276257600229769196E+01   -0.286694430077318430E+01    0.182635150201463170E+01   -0.144808633977454182E+02   -0.619677711745601130E+02   -0.474869077768146965E+02
    0.128806604358513921E+01   -0.162558330935527628E+00    0.161176858929206634E+00   -0.243641285771706073E+00   -0.304207748181070503E+01    0.358400908531848472E+00   -0.372555096697624266E+00   -0.818207825238912445E-01   -0.130891791372619082E+01    0.159846758458572769E-01   -0.128686202282097835E+02   -0.603449899509673742E+02   -0.474763697227575889E+02
    0.128806604358513921E+01   -0.162558330935527628E+00    0.161176858929206634E+00   -0.243641285771706073E+00   -0.304207748181070503E+01    0.358400908531848472E+00   -0.372555096697624266E+00   -0.818207825238912445E-01   -0.130891791372619082E+01    0.159846758458572769E-01   -0.128686202282097835E+02   -0.603449899509673742E+02   -0.474763697227575889E+02
