    0.164811542108426023E+00    0.223101336687403368E-01    0.699264913897626017E+00    0.918620412164370959E+00    0.531094952252679775E+00   -0.333949494630258137E+00    0.780999769588165282E+01    0.502099535295883470E+00    0.202190491599708366E+01    0.725416480935337171E+00    0.102373293701134571E+01    0.167287413512099215E+01    0.781679229002468445E+00    0.626013075289938103E+00    0.775537844569375995E-01   -0.397711517050163543E+01   -0.531058735651391913E+02   -0.491287583946375577E+02
    0.209686838433532752E+00    0.208667904292176021E-01    0.740118925904864389E+00    0.918170789294992851E+00    0.411871440392453825E+00   -0.422234350789405344E+01    0.760782980073046211E+01    0.141155006723465704E+00   -0.109428185073852546E+01   -0.126634342529200672E+01   -0.111830829630548578E+01    0.284277098759844193E+01    0.331176936042454351E+00    0.526179237135977029E+00    0.745512693977321450E+00    0.154583816539710561E+01   -0.474929639187460353E+02   -0.490388020841431427E+02
    0.885732245007839897E-01    0.200973152909307319E-01    0.658960048837135326E+00    0.103304652037519840E+01    0.420915688552460643E+00   -0.365021427024431677E+01    0.785128812184679248E+01   -0.439511846662981043E+00    0.111903611186676244E+01   -0.327922673822058419E+00   -0.201792983592667952E+00    0.868174138933000217E+00    0.722398365539853704E+00    0.124817043716506607E+00    0.465031754527985675E+00    0.122996220639341525E+01   -0.477472217481648897E+02   -0.489771839545583063E+02
    0.217854674859831426E+00    0.211974255926807922E-01    0.654496334209050179E+00    0.929872966035979132E+00    0.506365192189549895E+00   -0.147363730053934994E+01    0.770765934474168191E+01   -0.790852756141475766E+00    0.132040447396093497E+00   -0.118816740690249367E+01   -0.297108744307138295E+01    0.704544533751914281E+00    0.651413365628078944E+00    0.820459680582591111E+00    0.282198766889270869E+00    0.150416657773972573E+01   -0.474550366341293923E+02   -0.489592032118691165E+02
    0.221232835292816177E+00    0.210120174288749677E-01    0.798180884122848489E+00    0.103341214060783404E+01    0.566913223266601540E+00   -0.114488625526428223E+01    0.796052045822143572E+01   -0.217901719432802565E+00   -0.112918132291497331E+00   -0.135699923970946634E+01   -0.226779614941847285E+01    0.185980354804428338E+01    0.280695319175720215E+00    0.611839652061462402E+00    0.809267699718475342E+00    0.265367917838659428E+01   -0.463045361187214937E+02   -0.489582152971080902E+02
    0.249220771551132203E+00    0.214932659268379199E-01    0.794031603336334157E+00    0.970242779254913312E+00    0.454467225074768111E+00   -0.472946834564208984E+01    0.762228622436523384E+01    0.584031338008799139E+00    0.885338444516037826E-01   -0.161814627928492860E+01   -0.834877503406232790E+00   -0.699197923139535993E+00    0.435239791870117188E+00    0.274813711643218994E+00    0.538910090923309326E+00    0.846141614875023151E+00   -0.480387706626037740E+02   -0.488849122774787972E+02
    0.140894943952560414E+00    0.199092414379119856E-01    0.790665087699890079E+00    0.987417776584625262E+00    0.996895360946655207E+00   -0.345325469970703125E-01    0.779683237075805646E+01    0.101468242549231036E+01   -0.783408380103765012E+00   -0.227916955191744819E+01   -0.207181219997210064E+00    0.110446454506359282E+01    0.375437855720520020E+00    0.731327295303344727E+00    0.179593265056610107E+00    0.116996442593323602E+01   -0.477082805501507607E+02   -0.488782449760839981E+02
    0.688386440839933444E-01    0.247660066701279220E-01    0.672966010235932055E+00    0.101871485878802148E+01    0.472056865196914699E+00   -0.220127556636171740E+01    0.781015031192709497E+01    0.103387912644166136E+00   -0.368316825751321630E+01   -0.130500812016975920E+01   -0.246867189120962394E+01    0.150848002731095243E+01    0.649603514875383592E+00    0.695107241744458149E+00    0.880377779638304658E+00   -0.349495296229036878E+01   -0.523163144144062144E+02   -0.488213614521158448E+02
    0.529397563934326174E-01    0.257786727547645554E-01    0.724699643850326480E+00    0.105570822119712826E+01    0.601246356964111328E+00   -0.261397361755371094E+00    0.795734794139862078E+01   -0.102788992110504296E+01    0.184825099381100699E+01   -0.896492196055760138E+00    0.139195019711451096E+00    0.170783752099282560E+01    0.203114926815032959E+00    0.173354744911193848E-01    0.429752469062805176E+00   -0.616907318102698943E+00   -0.493394805450612921E+02   -0.487225732269585947E+02
    0.102462432146072396E+00    0.197078800201416007E-01    0.671401661634445146E+00    0.947818908691406281E+00    0.782327365875244096E+00    0.880045652389526367E+00    0.777239639759063738E+01   -0.131330596668590260E+01    0.400154990244345810E+00   -0.261885134638873751E+01   -0.582832486041979791E+00    0.236332242087655908E+00    0.153744876384735107E+00    0.727285444736480713E+00    0.360495448112487793E-01    0.239564081611755020E+00   -0.484224218996028881E+02   -0.486619859812146416E+02
