   -0.140356528759002686E+01   -0.335555076599121094E-01    0.129430174827575684E+00   -0.289037175789616496E+01   -0.525839551414816100E+02   -0.496935833835854481E+02
    0.864527463912963867E+00   -0.216879844665527344E+00    0.339916944503784180E-01   -0.289037175789616496E+01   -0.525813914433146152E+02   -0.496910196854184534E+02
    0.864527463912963867E+00   -0.216879844665527344E+00    0.339916944503784180E-01   -0.289037175789616496E+01   -0.525813914433146152E+02   -0.496910196854184534E+02
   -0.882434161375267534E+00    0.257554054861719672E+00   -0.110811282880451945E-01   -0.289037175789616496E+01   -0.525386353482836270E+02   -0.496482635903874652E+02
    0.125127160549163818E+01   -0.426857650279998779E+00    0.109763622283935547E+00   -0.289037175789616496E+01   -0.525349672534196372E+02   -0.496445954955234754E+02
    0.125127160549163818E+01   -0.426857650279998779E+00    0.109763622283935547E+00   -0.289037175789616496E+01   -0.525349672534196372E+02   -0.496445954955234754E+02
   -0.103482305193984114E+01    0.453404100097125173E+00   -0.139952436855707019E+00   -0.289037175789616496E+01   -0.525295446461961859E+02   -0.496391728883000241E+02
   -0.103482305193984114E+01    0.453404100097125173E+00   -0.139952436855707019E+00   -0.289037175789616496E+01   -0.525295446461961859E+02   -0.496391728883000241E+02
    0.137559041214306310E+01    0.274135064674592144E-01   -0.236125526010137810E+00   -0.289037175789616496E+01   -0.525008771564905388E+02   -0.496105053985943769E+02
    0.137559041214306310E+01    0.274135064674592144E-01   -0.236125526010137810E+00   -0.289037175789616496E+01   -0.525008771564905388E+02   -0.496105053985943769E+02
    0.135524117815300560E+01    0.335686051025273047E+00   -0.612539004009794996E+00   -0.289037175789616496E+01   -0.524596142624754975E+02   -0.495692425045793357E+02
    0.135524117815300560E+01    0.335686051025273047E+00   -0.612539004009794996E+00   -0.289037175789616496E+01   -0.524596142624754975E+02   -0.495692425045793357E+02
    0.114662349694690091E+01    0.211331311203422523E+00   -0.436446540195125410E+00   -0.289037175789616496E+01   -0.524441343215568310E+02   -0.495537625636606691E+02
   -0.137508918838845240E+01    0.500642961361664973E+00   -0.945418727401120540E-01   -0.289037175789616496E+01   -0.524343169107962552E+02   -0.495439451529000934E+02
   -0.137508918838845240E+01    0.500642961361664973E+00   -0.945418727401120540E-01   -0.289037175789616496E+01   -0.524343169107962552E+02   -0.495439451529000934E+02
   -0.900962259623523165E+00   -0.403720688870072841E-01    0.946212728380688706E-01   -0.289037175789616496E+01   -0.524328986557706003E+02   -0.495425268978744384E+02
   -0.900962259623523165E+00   -0.403720688870072841E-01    0.946212728380688706E-01   -0.289037175789616496E+01   -0.524328986557706003E+02   -0.495425268978744384E+02
