    0.146948808431625366E+01    0.235929429531097412E+00    0.805477619171142578E+00   -0.289037175789616496E+01   -0.589822103796719617E+02   -0.560918386217757998E+02   -0.509515351937699013E+01    1
   -0.111380928754806519E+01    0.309319674968719482E+00   -0.537908673286437988E+00   -0.289037175789616496E+01   -0.589599461640924929E+02   -0.560695744061963310E+02   -0.510515351937699080E+01    1
    0.141618651151657104E+01    0.200730264186859131E+00    0.319767832756042480E+00   -0.289037175789616496E+01   -0.589567592091798929E+02   -0.560663874512837310E+02   -0.511515351937698348E+01    1
    0.798243284225463867E+00   -0.791530609130859375E-01    0.405163288116455078E+00   -0.289037175789616496E+01   -0.589435728145964788E+02   -0.560532010567003169E+02   -0.512515351937698238E+01    1
   -0.131302714347839355E+01    0.166288018226623535E-01   -0.690191745758056641E+00   -0.289037175789616496E+01   -0.589403012272594395E+02   -0.560499294693632777E+02   -0.513515351937698394E+01    1
    0.143219876289367676E+01   -0.335122346878051758E-01    0.751157045364379883E+00   -0.289037175789616496E+01   -0.589379226397814122E+02   -0.560475508818852504E+02   -0.514515351937697751E+01    1
   -0.134320825338363647E+01   -0.369477868080139160E-01   -0.359068155288696289E+00   -0.289037175789616496E+01   -0.589288142737372738E+02   -0.560384425158411119E+02   -0.515515351937698085E+01    1
   -0.121940016746520996E+01    0.461744070053100586E+00   -0.442883133888244629E+00   -0.289037175789616496E+01   -0.589285103539736781E+02   -0.560381385960775162E+02   -0.516515351937698330E+01    1
   -0.108395433425903320E+01    0.509895443916320801E+00   -0.529246926307678223E+00   -0.289037175789616496E+01   -0.589266842655472942E+02   -0.560363125076511324E+02   -0.517515351937698220E+01    1
    0.122552722692489624E+01   -0.467015504837036133E-01    0.356216669082641602E+00   -0.289037175789616496E+01   -0.589263551932652447E+02   -0.560359834353690829E+02   -0.518515351937698643E+01    1
    0.124788773059844971E+01    0.194223761558532715E+00    0.256520748138427734E+00   -0.289037175789616496E+01   -0.589188304865817472E+02   -0.560284587286855853E+02   -0.519515351937698533E+01    1
   -0.980385303497314453E+00   -0.627740442752838135E+00   -0.605029702186584473E+00   -0.289037175789616496E+01   -0.589007221347168297E+02   -0.560103503768206679E+02   -0.520515351937697623E+01    1
