   -0.490628659725189209E+01   -0.403367280960083008E+00    0.154928147792816162E+01   -0.132530391216278076E+01    0.794075057506561244E+01   -0.829404964010202939E+01   -0.646302146760452985E+02   -0.563361650359432673E+02   -0.524515351937698071E+01    1
   -0.387808322906494141E+01   -0.355145692825317383E+01   -0.185953140258789062E+01   -0.941398143768310547E+00    0.774637606143951363E+01   -0.829404964010202939E+01   -0.646256394473292062E+02   -0.563315898072271821E+02   -0.525515351937698583E+01    1
   -0.316803812980651855E+01   -0.167507767677307129E+01   -0.151232123374938965E+01   -0.724157094955444336E+00    0.787392590045928920E+01   -0.829404964010202939E+01   -0.646254548830435311E+02   -0.563314052429415000E+02   -0.526515351937698739E+01    1
    0.193422615528106689E+01   -0.363714098930358887E+00    0.633259415626525879E+00    0.493836998939514160E+00    0.788428947925567591E+01   -0.829404964010202939E+01   -0.646186691096548174E+02   -0.563246194695527933E+02   -0.527515351937698007E+01    1
    0.342490494251251221E+01    0.152031481266021729E+01    0.149740040302276611E+01    0.957196950912475586E+00    0.787228956222534215E+01   -0.829404964010202939E+01   -0.646164935016008428E+02   -0.563224438614988188E+02   -0.528515351937697542E+01    1
   -0.417823612689971924E+01   -0.204134166240692139E+01   -0.132065474987030029E+01   -0.202098011970520020E+01    0.791668269634246791E+01   -0.829404964010202939E+01   -0.646153963598782042E+02   -0.563213467197761730E+02   -0.529515351937697609E+01    1
   -0.378722071647644043E+01   -0.324143171310424805E+00    0.569105148315429688E-01   -0.108396947383880615E+01    0.775209822654724068E+01   -0.829404964010202939E+01   -0.646084440746933524E+02   -0.563143944345913283E+02   -0.530515351937697677E+01    1
    0.393271207809448242E+01    0.277873277664184570E+01   -0.141120553016662598E+00   -0.821378827095031738E+00    0.798575174808502197E+01   -0.829404964010202939E+01   -0.645978988552567444E+02   -0.563038492151547203E+02   -0.531515351937698188E+01    1
   -0.298941850662231445E+01   -0.377410650253295898E-01   -0.130334854125976562E+01    0.455810427665710449E+00    0.782442514896392805E+01   -0.829404964010202939E+01   -0.645961877738294987E+02   -0.563021381337274676E+02   -0.532515351937698078E+01    1
    0.457756042480468750E+01   -0.393260121345520020E+00    0.238961756229400635E+01   -0.241905450820922852E-01    0.791094615459442174E+01   -0.829404964010202939E+01   -0.645893472352535980E+02   -0.562952975951515668E+02   -0.533515351937697613E+01    1
    0.397751867771148682E+01    0.603171586990356445E+00    0.211318194866180420E+01    0.432556271553039551E+00    0.790557425022125226E+01   -0.829404964010202939E+01   -0.645735648816364431E+02   -0.562795152415344191E+02   -0.534515351937697680E+01    1
    0.423142075538635254E+01    0.202965855598449707E+01    0.237037837505340576E+01    0.216901898384094238E+00    0.791184244155883754E+01   -0.829404964010202939E+01   -0.645722852189711745E+02   -0.562782355788691433E+02   -0.535515351937698103E+01    1
    0.240146756172180176E+01   -0.512737631797790527E+00    0.120676040649414062E+01    0.103412270545959473E+00    0.779673008918762189E+01   -0.829404964010202939E+01   -0.645474753366946175E+02   -0.562534256965925934E+02   -0.536515351937698171E+01    1
    0.481327891349792480E+01   -0.263731300830841064E+01    0.187435626983642578E+01    0.449452400207519531E+00    0.780572283267974854E+01   -0.829404964010202939E+01   -0.645398005592253554E+02   -0.562457509191233314E+02   -0.537515351937698238E+01    1
