    0.106321614265441888E+01   -0.484304018020629889E+00    0.183258146374831044E+01   -0.489705995174017517E+02   -0.508031809811500636E+02
    0.123981931686401348E+01   -0.532165713310241650E+00    0.183258146374831044E+01   -0.489547864608440264E+02   -0.507873679245923384E+02
    0.121097546100616449E+01   -0.525422949790954608E+00    0.183258146374831044E+01   -0.489240632936259985E+02   -0.507566447573743105E+02
    0.104774327754974372E+01   -0.481882710456848107E+00    0.183258146374831044E+01   -0.489079180099419446E+02   -0.507404994736902566E+02
    0.105125189304351796E+01   -0.485015387535095210E+00    0.183258146374831044E+01   -0.488278300935152956E+02   -0.506604115572636076E+02
    0.111628566265106199E+01   -0.502927012443542432E+00    0.183258146374831044E+01   -0.488213729989306131E+02   -0.506539544626789251E+02
    0.115774262428283681E+01   -0.620141620635986324E+00    0.183258146374831044E+01   -0.487798894370733365E+02   -0.506124709008216485E+02
    0.135626574039459213E+01   -0.570810408592224094E+00    0.183258146374831044E+01   -0.487564944498116830E+02   -0.505890759135599950E+02
    0.128948066711425779E+01   -0.552433438301086377E+00    0.183258146374831044E+01   -0.487564100325784437E+02   -0.505889914963267557E+02
    0.997755341529846129E+00   -0.472280092239379889E+00    0.183258146374831044E+01   -0.487545391549996197E+02   -0.505871206187479316E+02
    0.126096070289611806E+01   -0.544928116798400808E+00    0.183258146374831044E+01   -0.487462576809167132E+02   -0.505788391446650252E+02
    0.986933403015136657E+00   -0.471170468330383285E+00    0.183258146374831044E+01   -0.486785603146957015E+02   -0.505111417784440135E+02
    0.103585479736328123E+01   -0.486796493530273433E+00    0.183258146374831044E+01   -0.485996041994882049E+02   -0.504321856632365169E+02
    0.136115255832672100E+01   -0.578965587615966726E+00    0.183258146374831044E+01   -0.485684895038319056E+02   -0.504010709675802175E+02
    0.106330955505371083E+01   -0.496318478584289513E+00    0.183258146374831044E+01   -0.485305008580241903E+02   -0.503630823217725023E+02
    0.125811527252197264E+01   -0.551691193580627459E+00    0.183258146374831044E+01   -0.485171249943408753E+02   -0.503497064580891873E+02
    0.120876136302948001E+01   -0.538367385864257808E+00    0.183258146374831044E+01   -0.484972777920645512E+02   -0.503298592558128632E+02
    0.105308659553527839E+01   -0.494375796318054173E+00    0.183258146374831044E+01   -0.484943845837608052E+02   -0.503269660475091172E+02
    0.106928153514862068E+01   -0.583327503204345676E+00    0.183258146374831044E+01   -0.483877552413686587E+02   -0.502203367051169707E+02
    0.128121986865997295E+01   -0.665994925498962331E+00    0.183258146374831044E+01   -0.483672420180947142E+02   -0.501998234818430262E+02
    0.101020482063293460E+01   -0.486079425811767551E+00    0.183258146374831044E+01   -0.483364074032002264E+02   -0.501689888669485384E+02
    0.128443894863128660E+01   -0.566530818939208980E+00    0.183258146374831044E+01   -0.482926393115161048E+02   -0.501252207752644168E+02
    0.131010435104370115E+01   -0.577406091690063406E+00    0.183258146374831044E+01   -0.481891892348181727E+02   -0.500217706985664847E+02
    0.120298991680145262E+01   -0.546712298393249529E+00    0.183258146374831044E+01   -0.481679808027155758E+02   -0.500005622664638878E+02
    0.101734076023101805E+01   -0.492810745239257775E+00    0.183258146374831044E+01   -0.481438378671938594E+02   -0.499764193309421714E+02
    0.100864723205566409E+01   -0.491352386474609326E+00    0.183258146374831044E+01   -0.480973725687413847E+02   -0.499299540324896967E+02
    0.103751516819000233E+01   -0.501170868873596187E+00    0.183258146374831044E+01   -0.480458970189976711E+02   -0.498784784827459831E+02
    0.103751516819000233E+01   -0.501170868873596187E+00    0.183258146374831044E+01   -0.480458970189976711E+02   -0.498784784827459831E+02
    0.135761526107788066E+01   -0.597989053726196262E+00    0.183258146374831044E+01   -0.479955870841690313E+02   -0.498281685479173433E+02
    0.135761526107788066E+01   -0.597989053726196262E+00    0.183258146374831044E+01   -0.479955870841690313E+02   -0.498281685479173433E+02
    0.106073163032531737E+01   -0.510254926681518506E+00    0.183258146374831044E+01   -0.479599574175222543E+02   -0.497925388812705663E+02
    0.995190386772155766E+00   -0.490620942115783665E+00    0.183258146374831044E+01   -0.479571676543007044E+02   -0.497897491180490164E+02
    0.995190386772155766E+00   -0.490620942115783665E+00    0.183258146374831044E+01   -0.479571676543007044E+02   -0.497897491180490164E+02
    0.107744491577148427E+01   -0.515859098434448216E+00    0.183258146374831044E+01   -0.479372043802350021E+02   -0.497697858439833141E+02
    0.101568913936614980E+01   -0.559772915840148877E+00    0.183258146374831044E+01   -0.479351965372342903E+02   -0.497677780009826023E+02
    0.101568913936614980E+01   -0.559772915840148877E+00    0.183258146374831044E+01   -0.479351965372342903E+02   -0.497677780009826023E+02
    0.132664535522460936E+01   -0.680186171531677264E+00    0.183258146374831044E+01   -0.479349636372960717E+02   -0.497675451010443837E+02
    0.132664535522460936E+01   -0.680186171531677264E+00    0.183258146374831044E+01   -0.479349636372960717E+02   -0.497675451010443837E+02
    0.133398409366607651E+01   -0.593040938377380367E+00    0.183258146374831044E+01   -0.479332511986644576E+02   -0.497658326624127696E+02
    0.101620281219482411E+01   -0.498261208534240718E+00    0.183258146374831044E+01   -0.479018472076058828E+02   -0.497344286713541948E+02
    0.116867638111114491E+01   -0.544370241165161084E+00    0.183258146374831044E+01   -0.478992105678054187E+02   -0.497317920315537307E+02
    0.133870041847228993E+01   -0.596159954071044940E+00    0.183258146374831044E+01   -0.478829123272227335E+02   -0.497154937909710455E+02
